time,open,high,low,close,volume
2024-01-01T00:00:00Z,150.06672,150.18127,149.95510,150.06672,334
2024-01-01T01:00:00Z,150.06672,150.09259,150.00176,150.04824,164
2024-01-01T02:00:00Z,150.04824,150.12700,149.90912,150.00907,340
2024-01-01T03:00:00Z,150.00907,150.20739,149.95129,150.15224,318
2024-01-01T04:00:00Z,150.15224,150.32887,150.12498,150.24961,442
2024-01-01T05:00:00Z,150.24961,150.28003,150.15899,150.22040,277
2024-01-01T06:00:00Z,150.22040,150.31305,150.11141,150.23058,484
2024-01-01T07:00:00Z,150.23058,150.33340,150.20138,150.28371,490
2024-01-01T08:00:00Z,150.28371,150.35243,150.18502,150.31795,132
2024-01-01T09:00:00Z,150.31795,150.44722,150.26127,150.38035,446
2024-01-01T10:00:00Z,150.38035,150.41419,150.30468,150.36189,176
2024-01-01T11:00:00Z,150.36189,150.43349,150.24361,150.40622,134
2024-01-01T12:00:00Z,150.40622,150.50652,150.22852,150.34531,198
2024-01-01T13:00:00Z,150.34531,150.64858,150.31523,150.53502,353
2024-01-01T14:00:00Z,150.53502,150.70180,150.42992,150.61406,338
2024-01-01T15:00:00Z,150.61406,150.71552,150.49114,150.51758,390
2024-01-01T16:00:00Z,150.51758,150.62448,150.47990,150.54665,350
2024-01-01T17:00:00Z,150.54665,150.61409,150.27923,150.39025,180
2024-01-01T18:00:00Z,150.39025,150.52133,150.36396,150.42973,102
2024-01-01T19:00:00Z,150.42973,150.65934,150.32984,150.57524,344
2024-01-01T20:00:00Z,150.57524,150.62417,150.44801,150.54696,206
2024-01-01T21:00:00Z,150.54696,150.66854,150.48712,150.60069,432
2024-01-01T22:00:00Z,150.60069,150.70377,150.52595,150.57665,479
2024-01-01T23:00:00Z,150.57665,150.66032,150.48904,150.62839,436
2024-01-02T00:00:00Z,150.62839,150.74959,150.58656,150.66934,492
2024-01-02T01:00:00Z,150.66934,150.81077,150.55027,150.75781,433
2024-01-02T02:00:00Z,150.75781,150.86403,150.54222,150.64064,422
2024-01-02T03:00:00Z,150.64064,150.81650,150.55567,150.76198,455
2024-01-02T04:00:00Z,150.76198,150.85794,150.72378,150.82811,350
2024-01-02T05:00:00Z,150.82811,150.85763,150.75251,150.78688,359
2024-01-02T06:00:00Z,150.78688,150.84625,150.70960,150.75888,248
2024-01-02T07:00:00Z,150.75888,150.86748,150.66532,150.72578,260
2024-01-02T08:00:00Z,150.72578,150.83877,150.69554,150.75631,182
2024-01-02T09:00:00Z,150.75631,150.86518,150.67857,150.81002,412
2024-01-02T10:00:00Z,150.81002,150.91990,150.72464,150.77933,328
2024-01-02T11:00:00Z,150.77933,150.80793,150.59509,150.65086,132
2024-01-02T12:00:00Z,150.65086,150.87729,150.57677,150.84607,322
2024-01-02T13:00:00Z,150.84607,150.92586,150.68216,150.72774,139
2024-01-02T14:00:00Z,150.72774,150.82607,150.63175,150.76130,452
2024-01-02T15:00:00Z,150.76130,150.85886,150.68200,150.78360,211
2024-01-02T16:00:00Z,150.78360,150.86293,150.75130,150.82769,298
2024-01-02T17:00:00Z,150.82769,150.90079,150.63318,150.71177,306
2024-01-02T18:00:00Z,150.71177,150.79089,150.56733,150.64890,368
2024-01-02T19:00:00Z,150.64890,150.71202,150.52294,150.62539,473
2024-01-02T20:00:00Z,150.62539,150.69648,150.50961,150.66753,115
2024-01-02T21:00:00Z,150.66753,150.72886,150.53943,150.62701,269
2024-01-02T22:00:00Z,150.62701,150.72968,150.40808,150.48378,402
2024-01-02T23:00:00Z,150.48378,150.57667,150.38282,150.51496,393
2024-01-03T00:00:00Z,150.51496,150.60509,150.41060,150.51477,333
2024-01-03T01:00:00Z,150.51477,150.63724,150.43397,150.59488,108
2024-01-03T02:00:00Z,150.59488,150.62048,150.51160,150.56789,163
2024-01-03T03:00:00Z,150.56789,150.78763,150.47290,150.66938,206
2024-01-03T04:00:00Z,150.66938,150.74270,150.59601,150.71698,167
2024-01-03T05:00:00Z,150.71698,150.75507,150.64802,150.70986,243
2024-01-03T06:00:00Z,150.70986,150.89381,150.66269,150.82913,302
2024-01-03T07:00:00Z,150.82913,150.87909,150.78623,150.83065,342
2024-01-03T08:00:00Z,150.83065,150.88560,150.72375,150.83264,311
2024-01-03T09:00:00Z,150.83264,151.01839,150.74171,150.96700,238
2024-01-03T10:00:00Z,150.96700,151.11050,150.92985,151.04908,215
2024-01-03T11:00:00Z,151.04908,151.11572,150.91965,150.98780,275
2024-01-03T12:00:00Z,150.98780,151.03224,150.84640,150.91968,486
2024-01-03T13:00:00Z,150.91968,151.01001,150.82608,150.88108,375
2024-01-03T14:00:00Z,150.88108,151.01599,150.82409,150.96948,498
2024-01-03T15:00:00Z,150.96948,151.06344,150.76081,150.86787,266
2024-01-03T16:00:00Z,150.86787,150.95214,150.77011,150.85444,272
2024-01-03T17:00:00Z,150.85444,150.92779,150.78735,150.84994,220
2024-01-03T18:00:00Z,150.84994,150.94983,150.74629,150.81254,381
2024-01-03T19:00:00Z,150.81254,150.95897,150.74899,150.90154,118
2024-01-03T20:00:00Z,150.90154,151.02146,150.73806,150.79854,433
2024-01-03T21:00:00Z,150.79854,150.91000,150.68470,150.80475,353
2024-01-03T22:00:00Z,150.80475,150.97955,150.74287,150.92525,395
2024-01-03T23:00:00Z,150.92525,150.98840,150.80828,150.93284,231
2024-01-04T00:00:00Z,150.93284,151.06013,150.89777,150.97384,137
2024-01-04T01:00:00Z,150.97384,151.02378,150.94269,150.97843,287
2024-01-04T02:00:00Z,150.97843,151.11269,150.88413,151.06934,500
2024-01-04T03:00:00Z,151.06934,151.13448,150.93887,151.05663,437
2024-01-04T04:00:00Z,151.05663,151.16093,150.94272,151.02792,170
2024-01-04T05:00:00Z,151.02792,151.13800,150.97872,151.01586,366
2024-01-04T06:00:00Z,151.01586,151.06416,150.97120,150.99611,125
2024-01-04T07:00:00Z,150.99611,151.26416,150.91434,151.14549,465
2024-01-04T08:00:00Z,151.14549,151.18549,151.10161,151.12855,284
2024-01-04T09:00:00Z,151.12855,151.20749,151.00583,151.11315,354
2024-01-04T10:00:00Z,151.11315,151.25453,151.00384,151.19332,425
2024-01-04T11:00:00Z,151.19332,151.51056,151.09760,151.40350,339
2024-01-04T12:00:00Z,151.40350,151.51560,151.33480,151.42326,171
2024-01-04T13:00:00Z,151.42326,151.52706,151.23924,151.35280,454
2024-01-04T14:00:00Z,151.35280,151.47029,151.21790,151.30304,200
2024-01-04T15:00:00Z,151.30304,151.48922,151.18739,151.42095,118
2024-01-04T16:00:00Z,151.42095,151.63554,151.33027,151.58471,327
2024-01-04T17:00:00Z,151.58471,151.78202,151.49129,151.67780,428
2024-01-04T18:00:00Z,151.67780,151.77467,151.62169,151.66474,183
2024-01-04T19:00:00Z,151.66474,151.75896,151.55174,151.71060,330
2024-01-04T20:00:00Z,151.71060,151.87719,151.64356,151.81089,189
2024-01-04T21:00:00Z,151.81089,152.02634,151.71013,151.91311,413
2024-01-04T22:00:00Z,151.91311,151.96085,151.80122,151.93057,102
2024-01-04T23:00:00Z,151.93057,151.99205,151.83006,151.93660,128
2024-01-05T00:00:00Z,151.93660,151.98005,151.82502,151.93543,387
2024-01-05T01:00:00Z,151.93543,152.05869,151.90989,152.02948,358
2024-01-05T02:00:00Z,152.02948,152.09958,151.93736,151.97338,125
2024-01-05T03:00:00Z,151.97338,152.17180,151.93405,152.08381,386
2024-01-05T04:00:00Z,152.08381,152.19757,151.90152,151.99094,299
2024-01-05T05:00:00Z,151.99094,152.11390,151.87291,152.03786,412
2024-01-05T06:00:00Z,152.03786,152.09298,151.94049,152.03678,128
2024-01-05T07:00:00Z,152.03678,152.12951,151.95793,152.05145,118
2024-01-05T08:00:00Z,152.05145,152.16892,151.90794,151.98401,301
2024-01-05T09:00:00Z,151.98401,152.12864,151.95250,152.01006,119
2024-01-05T10:00:00Z,152.01006,152.22980,151.95036,152.14637,348
2024-01-05T11:00:00Z,152.14637,152.27753,152.05231,152.20070,446
2024-01-05T12:00:00Z,152.20070,152.31714,152.09098,152.25172,427
2024-01-05T13:00:00Z,152.25172,152.31445,152.09704,152.14631,104
2024-01-05T14:00:00Z,152.14631,152.23807,152.09428,152.15187,487
2024-01-05T15:00:00Z,152.15187,152.23924,151.94539,152.04646,387
2024-01-05T16:00:00Z,152.04646,152.23297,151.99074,152.14566,151
2024-01-05T17:00:00Z,152.14566,152.37008,152.10059,152.25484,255
2024-01-05T18:00:00Z,152.25484,152.28720,152.21684,152.24927,352
2024-01-05T19:00:00Z,152.24927,152.37350,152.14279,152.31327,449
2024-01-05T20:00:00Z,152.31327,152.40517,152.22638,152.33204,440
2024-01-05T21:00:00Z,152.33204,152.43923,152.27473,152.40603,351
2024-01-05T22:00:00Z,152.40603,152.54947,152.37644,152.52420,283
2024-01-05T23:00:00Z,152.52420,152.74367,152.43189,152.63306,297
2024-01-06T00:00:00Z,152.63306,152.87337,152.60195,152.76563,132
2024-01-06T01:00:00Z,152.76563,152.81064,152.68730,152.76258,369
2024-01-06T02:00:00Z,152.76258,152.90503,152.73751,152.84809,186
2024-01-06T03:00:00Z,152.84809,152.89535,152.76489,152.81256,473
2024-01-06T04:00:00Z,152.81256,152.92940,152.70337,152.76076,414
2024-01-06T05:00:00Z,152.76076,152.83878,152.68826,152.81177,488
2024-01-06T06:00:00Z,152.81177,152.91266,152.69339,152.87370,119
2024-01-06T07:00:00Z,152.87370,152.97216,152.84272,152.92453,425
2024-01-06T08:00:00Z,152.92453,152.96591,152.78615,152.90226,165
2024-01-06T09:00:00Z,152.90226,153.02665,152.87481,152.93561,301
2024-01-06T10:00:00Z,152.93561,153.17531,152.87181,153.06482,245
2024-01-06T11:00:00Z,153.06482,153.32653,152.94767,153.23817,347
2024-01-06T12:00:00Z,153.23817,153.37086,153.14685,153.28273,301
2024-01-06T13:00:00Z,153.28273,153.38896,153.18406,153.33880,434
2024-01-06T14:00:00Z,153.33880,153.44583,153.23003,153.27833,181
2024-01-06T15:00:00Z,153.27833,153.48409,153.21556,153.38974,456
2024-01-06T16:00:00Z,153.38974,153.49320,153.30166,153.35615,327
2024-01-06T17:00:00Z,153.35615,153.46256,153.07976,153.10871,304
2024-01-06T18:00:00Z,153.10871,153.26676,153.03074,153.20034,364
2024-01-06T19:00:00Z,153.20034,153.24605,153.12737,153.20040,390
2024-01-06T20:00:00Z,153.20040,153.24270,153.10829,153.19831,295
2024-01-06T21:00:00Z,153.19831,153.29542,153.14130,153.21997,403
2024-01-06T22:00:00Z,153.21997,153.49027,153.12676,153.40752,213
2024-01-06T23:00:00Z,153.40752,153.44367,153.31980,153.40294,455
2024-01-07T00:00:00Z,153.40294,153.51408,153.36831,153.40187,295
2024-01-07T01:00:00Z,153.40187,153.66755,153.34520,153.61473,242
2024-01-07T02:00:00Z,153.61473,153.69488,153.45861,153.57750,376
2024-01-07T03:00:00Z,153.57750,153.86445,153.52773,153.76133,160
2024-01-07T04:00:00Z,153.76133,153.83914,153.61192,153.72982,416
2024-01-07T05:00:00Z,153.72982,154.00679,153.62026,153.97291,209
2024-01-07T06:00:00Z,153.97291,154.03944,153.88887,153.94306,280
2024-01-07T07:00:00Z,153.94306,154.10141,153.87317,154.03494,138
2024-01-07T08:00:00Z,154.03494,154.11386,153.94420,154.04765,333
2024-01-07T09:00:00Z,154.04765,154.17788,154.00018,154.10578,244
2024-01-07T10:00:00Z,154.10578,154.21557,154.05733,154.13382,189
2024-01-07T11:00:00Z,154.13382,154.43082,154.09909,154.32977,492
2024-01-07T12:00:00Z,154.32977,154.45390,154.23629,154.39809,235
2024-01-07T13:00:00Z,154.39809,154.48402,154.24113,154.33714,132
2024-01-07T14:00:00Z,154.33714,154.36346,154.29269,154.32911,106
2024-01-07T15:00:00Z,154.32911,154.42038,154.26108,154.39065,161
2024-01-07T16:00:00Z,154.39065,154.49466,154.26658,154.36423,333
2024-01-07T17:00:00Z,154.36423,154.61114,154.30776,154.53594,200
2024-01-07T18:00:00Z,154.53594,154.65384,154.51090,154.55464,387
2024-01-07T19:00:00Z,154.55464,154.77006,154.49459,154.71387,130
2024-01-07T20:00:00Z,154.71387,154.83826,154.68259,154.74347,175
2024-01-07T21:00:00Z,154.74347,154.84354,154.61769,154.67520,234
2024-01-07T22:00:00Z,154.67520,154.82080,154.64742,154.79477,166
2024-01-07T23:00:00Z,154.79477,154.84046,154.69518,154.80796,324
2024-01-08T00:00:00Z,154.80796,154.89997,154.55659,154.66998,211
2024-01-08T01:00:00Z,154.66998,154.86322,154.56838,154.79790,104
2024-01-08T02:00:00Z,154.79790,154.95766,154.70537,154.91798,173
2024-01-08T03:00:00Z,154.91798,155.03023,154.89154,154.92984,214
2024-01-08T04:00:00Z,154.92984,155.06018,154.89083,154.99577,279
2024-01-08T05:00:00Z,154.99577,155.26865,154.92555,155.15286,334
