time,open,high,low,close,volume
2024-01-01T00:00:00Z,149.99981,150.05859,149.95265,149.99981,274
2024-01-01T04:00:00Z,149.99981,150.14090,149.91005,150.04699,427
2024-01-01T08:00:00Z,150.04699,150.18646,150.01821,150.11172,303
2024-01-01T12:00:00Z,150.11172,150.13929,149.97564,150.09295,173
2024-01-01T16:00:00Z,150.09295,150.17891,149.91458,150.02094,134
2024-01-01T20:00:00Z,150.02094,150.12993,149.93432,150.06488,287
2024-01-02T00:00:00Z,150.06488,150.15423,149.91657,149.99910,284
2024-01-02T04:00:00Z,149.99910,150.07110,149.92034,149.97060,381
2024-01-02T08:00:00Z,149.97060,150.14430,149.93482,150.03748,232
2024-01-02T12:00:00Z,150.03748,150.11669,149.86455,149.90275,345
2024-01-02T16:00:00Z,149.90275,150.07797,149.87570,149.96911,213
2024-01-02T20:00:00Z,149.96911,150.10838,149.91733,150.03352,406
2024-01-03T00:00:00Z,150.03352,150.09768,150.00761,150.04926,449
2024-01-03T04:00:00Z,150.04926,150.23402,149.95903,150.12962,379
2024-01-03T08:00:00Z,150.12962,150.21530,150.02539,150.18819,184
2024-01-03T12:00:00Z,150.18819,150.29036,150.13606,150.24352,252
2024-01-03T16:00:00Z,150.24352,150.33812,150.20630,150.23910,178
2024-01-03T20:00:00Z,150.23910,150.36883,150.12864,150.30169,474
2024-01-04T00:00:00Z,150.30169,150.37875,150.12602,150.19960,210
2024-01-04T04:00:00Z,150.19960,150.26369,150.09854,150.15785,304
2024-01-04T08:00:00Z,150.15785,150.29319,150.10562,150.18917,411
2024-01-04T12:00:00Z,150.18917,150.23601,150.05009,150.07569,494
2024-01-04T16:00:00Z,150.07569,150.33455,150.04873,150.21827,178
2024-01-04T20:00:00Z,150.21827,150.27755,150.05820,150.13693,301
2024-01-05T00:00:00Z,150.13693,150.23958,150.06146,150.17460,464
2024-01-05T04:00:00Z,150.17460,150.32399,150.10216,150.28928,151
2024-01-05T08:00:00Z,150.28928,150.38089,150.23755,150.28437,291
2024-01-05T12:00:00Z,150.28437,150.34815,150.13431,150.22957,363
2024-01-05T16:00:00Z,150.22957,150.25491,150.00402,150.08852,172
2024-01-05T20:00:00Z,150.08852,150.18239,149.97278,150.08118,166
2024-01-06T00:00:00Z,150.08118,150.18068,149.99506,150.07547,402
2024-01-06T04:00:00Z,150.07547,150.29289,149.95585,150.20102,410
2024-01-06T08:00:00Z,150.20102,150.37162,150.08119,150.28159,183
2024-01-06T12:00:00Z,150.28159,150.32109,150.22757,150.29519,284
2024-01-06T16:00:00Z,150.29519,150.35620,150.11301,150.20556,154
2024-01-06T20:00:00Z,150.20556,150.31995,150.13907,150.26586,355
2024-01-07T00:00:00Z,150.26586,150.54830,150.21638,150.52026,409
2024-01-07T04:00:00Z,150.52026,150.63796,150.42670,150.56573,222
2024-01-07T08:00:00Z,150.56573,150.68784,150.48687,150.64962,457
2024-01-07T12:00:00Z,150.64962,150.69747,150.59243,150.67247,146
2024-01-07T16:00:00Z,150.67247,150.70957,150.44505,150.56341,150
2024-01-07T20:00:00Z,150.56341,150.85614,150.51665,150.80638,243
2024-01-08T00:00:00Z,150.80638,150.99873,150.74023,150.89728,130
2024-01-08T04:00:00Z,150.89728,150.97485,150.81109,150.93280,278
2024-01-08T08:00:00Z,150.93280,151.02367,150.83618,150.96633,349
2024-01-08T12:00:00Z,150.96633,151.18495,150.93601,151.08529,430
2024-01-08T16:00:00Z,151.08529,151.11560,150.96880,151.09137,201
2024-01-08T20:00:00Z,151.09137,151.33630,150.99009,151.21707,354
2024-01-09T00:00:00Z,151.21707,151.31641,151.04893,151.12985,154
2024-01-09T04:00:00Z,151.12985,151.29381,151.07882,151.20841,325
2024-01-09T08:00:00Z,151.20841,151.32159,151.16720,151.26693,212
2024-01-09T12:00:00Z,151.26693,151.45844,151.16681,151.35355,423
2024-01-09T16:00:00Z,151.35355,151.39388,151.24041,151.34021,484
2024-01-09T20:00:00Z,151.34021,151.52781,151.29587,151.50120,256
2024-01-10T00:00:00Z,151.50120,151.61063,151.37457,151.48936,209
2024-01-10T04:00:00Z,151.48936,151.58047,151.36522,151.43209,391
2024-01-10T08:00:00Z,151.43209,151.50367,151.32683,151.43725,186
2024-01-10T12:00:00Z,151.43725,151.73684,151.40897,151.65688,317
2024-01-10T16:00:00Z,151.65688,151.73944,151.49592,151.54498,378
2024-01-10T20:00:00Z,151.54498,151.71355,151.50932,151.66508,451
2024-01-11T00:00:00Z,151.66508,151.70865,151.50948,151.58346,184
2024-01-11T04:00:00Z,151.58346,151.73374,151.51189,151.61789,469
2024-01-11T08:00:00Z,151.61789,151.71184,151.59247,151.64321,301
2024-01-11T12:00:00Z,151.64321,151.81467,151.54813,151.70487,484
2024-01-11T16:00:00Z,151.70487,151.87223,151.62526,151.76496,130
2024-01-11T20:00:00Z,151.76496,151.94576,151.69333,151.85952,295
2024-01-12T00:00:00Z,151.85952,151.92657,151.74134,151.78933,218
2024-01-12T04:00:00Z,151.78933,151.86746,151.65935,151.71181,264
2024-01-12T08:00:00Z,151.71181,151.92261,151.63357,151.87608,404
2024-01-12T12:00:00Z,151.87608,151.97747,151.81937,151.90723,223
2024-01-12T16:00:00Z,151.90723,152.00144,151.82902,151.90662,189
2024-01-12T20:00:00Z,151.90662,152.00347,151.79387,151.93333,416
