time,open,high,low,close,volume
2024-01-01T00:00:00Z,1.10121,1.10206,1.09949,1.10121,302
2024-01-01T01:00:00Z,1.10121,1.10191,1.10052,1.10127,366
2024-01-01T02:00:00Z,1.10127,1.10211,1.10024,1.10097,494
2024-01-01T03:00:00Z,1.10097,1.10307,1.09988,1.10127,477
2024-01-01T04:00:00Z,1.10127,1.10469,1.10045,1.10315,381
2024-01-01T05:00:00Z,1.10315,1.10437,1.10187,1.10363,403
2024-01-01T06:00:00Z,1.10363,1.10660,1.10233,1.10516,210
2024-01-01T07:00:00Z,1.10516,1.10610,1.10382,1.10444,196
2024-01-01T08:00:00Z,1.10444,1.10777,1.10337,1.10600,214
2024-01-01T09:00:00Z,1.10600,1.10762,1.10459,1.10601,110
2024-01-01T10:00:00Z,1.10601,1.10729,1.10459,1.10582,319
2024-01-01T11:00:00Z,1.10582,1.10824,1.10541,1.10628,240
2024-01-01T12:00:00Z,1.10628,1.10728,1.10480,1.10623,160
2024-01-01T13:00:00Z,1.10623,1.10888,1.10566,1.10784,410
2024-01-01T14:00:00Z,1.10784,1.10826,1.10442,1.10601,244
2024-01-01T15:00:00Z,1.10601,1.10730,1.10491,1.10536,287
2024-01-01T16:00:00Z,1.10536,1.10577,1.10462,1.10525,145
2024-01-01T17:00:00Z,1.10525,1.10841,1.10450,1.10642,225
2024-01-01T18:00:00Z,1.10642,1.10864,1.10534,1.10688,373
2024-01-01T19:00:00Z,1.10688,1.10983,1.10515,1.10787,228
2024-01-01T20:00:00Z,1.10787,1.10941,1.10631,1.10719,284
2024-01-01T21:00:00Z,1.10719,1.10847,1.10584,1.10727,344
2024-01-01T22:00:00Z,1.10727,1.11009,1.10569,1.10835,235
2024-01-01T23:00:00Z,1.10835,1.11033,1.10612,1.10682,467
2024-01-02T00:00:00Z,1.10682,1.10805,1.10580,1.10703,363
2024-01-02T01:00:00Z,1.10703,1.10914,1.10629,1.10734,344
2024-01-02T02:00:00Z,1.10734,1.10817,1.10590,1.10648,400
2024-01-02T03:00:00Z,1.10648,1.10913,1.10554,1.10842,363
2024-01-02T04:00:00Z,1.10842,1.10971,1.10669,1.10757,107
2024-01-02T05:00:00Z,1.10757,1.10880,1.10574,1.10639,202
2024-01-02T06:00:00Z,1.10639,1.10766,1.10443,1.10665,350
2024-01-02T07:00:00Z,1.10665,1.10708,1.10236,1.10416,138
2024-01-02T08:00:00Z,1.10416,1.10518,1.10123,1.10300,460
2024-01-02T09:00:00Z,1.10300,1.10650,1.10236,1.10492,417
2024-01-02T10:00:00Z,1.10492,1.10681,1.10383,1.10571,383
2024-01-02T11:00:00Z,1.10571,1.10645,1.10472,1.10558,223
2024-01-02T12:00:00Z,1.10558,1.10704,1.10436,1.10658,200
2024-01-02T13:00:00Z,1.10658,1.10918,1.10497,1.10787,498
2024-01-02T14:00:00Z,1.10787,1.10974,1.10724,1.10890,483
2024-01-02T15:00:00Z,1.10890,1.11049,1.10776,1.10836,349
2024-01-02T16:00:00Z,1.10836,1.10942,1.10658,1.10799,333
2024-01-02T17:00:00Z,1.10799,1.11012,1.10668,1.10843,234
2024-01-02T18:00:00Z,1.10843,1.10975,1.10573,1.10769,375
2024-01-02T19:00:00Z,1.10769,1.11019,1.10672,1.10821,403
2024-01-02T20:00:00Z,1.10821,1.10922,1.10527,1.10574,161
2024-01-02T21:00:00Z,1.10574,1.10624,1.10326,1.10434,257
2024-01-02T22:00:00Z,1.10434,1.10478,1.10063,1.10167,245
2024-01-02T23:00:00Z,1.10167,1.10360,1.09976,1.10274,211
2024-01-03T00:00:00Z,1.10274,1.10600,1.10189,1.10417,483
2024-01-03T01:00:00Z,1.10417,1.10585,1.10324,1.10446,231
2024-01-03T02:00:00Z,1.10446,1.10624,1.10165,1.10352,412
2024-01-03T03:00:00Z,1.10352,1.10537,1.10307,1.10423,387
2024-01-03T04:00:00Z,1.10423,1.10530,1.10318,1.10470,468
2024-01-03T05:00:00Z,1.10470,1.10654,1.10362,1.10419,426
2024-01-03T06:00:00Z,1.10419,1.10509,1.10268,1.10456,126
2024-01-03T07:00:00Z,1.10456,1.10524,1.10267,1.10438,137
2024-01-03T08:00:00Z,1.10438,1.10620,1.10295,1.10546,289
2024-01-03T09:00:00Z,1.10546,1.10963,1.10472,1.10810,495
2024-01-03T10:00:00Z,1.10810,1.11017,1.10732,1.10840,495
