time,open,high,low,close,volume
2024-01-01T00:00:00Z,1.10165,1.10248,1.10024,1.10165,282
2024-01-01T04:00:00Z,1.10165,1.10273,1.10096,1.10215,262
2024-01-01T08:00:00Z,1.10215,1.10399,1.10084,1.10234,345
2024-01-01T12:00:00Z,1.10234,1.10290,1.09971,1.10053,225
2024-01-01T16:00:00Z,1.10053,1.10317,1.09916,1.10158,247
2024-01-01T20:00:00Z,1.10158,1.10270,1.10085,1.10153,189
2024-01-02T00:00:00Z,1.10153,1.10475,1.09995,1.10275,319
2024-01-02T04:00:00Z,1.10275,1.10411,1.10060,1.10232,338
2024-01-02T08:00:00Z,1.10232,1.10357,1.10074,1.10153,309
2024-01-02T12:00:00Z,1.10153,1.10236,1.09813,1.09983,200
2024-01-02T16:00:00Z,1.09983,1.10116,1.09499,1.09625,146
2024-01-02T20:00:00Z,1.09625,1.09796,1.09444,1.09535,419
2024-01-03T00:00:00Z,1.09535,1.09675,1.09413,1.09573,276
2024-01-03T04:00:00Z,1.09573,1.09772,1.09435,1.09685,432
2024-01-03T08:00:00Z,1.09685,1.09926,1.09559,1.09764,457
2024-01-03T12:00:00Z,1.09764,1.09974,1.09677,1.09823,184
2024-01-03T16:00:00Z,1.09823,1.09926,1.09706,1.09804,454
2024-01-03T20:00:00Z,1.09804,1.09850,1.09501,1.09659,403
2024-01-04T00:00:00Z,1.09659,1.09777,1.09487,1.09584,318
2024-01-04T04:00:00Z,1.09584,1.09890,1.09413,1.09749,179
2024-01-04T08:00:00Z,1.09749,1.09927,1.09436,1.09629,450
2024-01-04T12:00:00Z,1.09629,1.09954,1.09539,1.09847,305
2024-01-04T16:00:00Z,1.09847,1.09965,1.09704,1.09909,119
2024-01-04T20:00:00Z,1.09909,1.10023,1.09692,1.09786,131
2024-01-05T00:00:00Z,1.09786,1.10134,1.09645,1.09997,335
2024-01-05T04:00:00Z,1.09997,1.10269,1.09889,1.10169,309
2024-01-05T08:00:00Z,1.10169,1.10286,1.10070,1.10239,480
2024-01-05T12:00:00Z,1.10239,1.10446,1.10152,1.10326,274
2024-01-05T16:00:00Z,1.10326,1.10418,1.10170,1.10318,274
2024-01-05T20:00:00Z,1.10318,1.10386,1.10123,1.10210,211
2024-01-06T00:00:00Z,1.10210,1.10801,1.10091,1.10644,119
2024-01-06T04:00:00Z,1.10644,1.10842,1.10462,1.10769,475
2024-01-06T08:00:00Z,1.10769,1.11175,1.10624,1.11039,215
2024-01-06T12:00:00Z,1.11039,1.11278,1.10945,1.11090,356
2024-01-06T16:00:00Z,1.11090,1.11436,1.11017,1.11242,340
2024-01-06T20:00:00Z,1.11242,1.11363,1.11106,1.11245,327
2024-01-07T00:00:00Z,1.11245,1.11433,1.11104,1.11273,200
2024-01-07T04:00:00Z,1.11273,1.11393,1.10958,1.11099,430
2024-01-07T08:00:00Z,1.11099,1.11180,1.10675,1.10824,161
2024-01-07T12:00:00Z,1.10824,1.10912,1.10499,1.10696,137
2024-01-07T16:00:00Z,1.10696,1.10938,1.10632,1.10806,278
2024-01-07T20:00:00Z,1.10806,1.11063,1.10743,1.11019,117
2024-01-08T00:00:00Z,1.11019,1.11197,1.10927,1.11072,365
2024-01-08T04:00:00Z,1.11072,1.11412,1.10881,1.11230,149
2024-01-08T08:00:00Z,1.11230,1.11347,1.11131,1.11285,379
2024-01-08T12:00:00Z,1.11285,1.11558,1.11149,1.11375,323
2024-01-08T16:00:00Z,1.11375,1.11497,1.11204,1.11365,274
2024-01-08T20:00:00Z,1.11365,1.11529,1.11214,1.11423,335
2024-01-09T00:00:00Z,1.11423,1.11960,1.11282,1.11780,115
2024-01-09T04:00:00Z,1.11780,1.11972,1.11621,1.11894,497
2024-01-09T08:00:00Z,1.11894,1.12054,1.11677,1.11850,144
2024-01-09T12:00:00Z,1.11850,1.12222,1.11693,1.12139,136
2024-01-09T16:00:00Z,1.12139,1.12433,1.11990,1.12323,319
2024-01-09T20:00:00Z,1.12323,1.12587,1.12160,1.12398,271
2024-01-10T00:00:00Z,1.12398,1.12525,1.12158,1.12264,110
2024-01-10T04:00:00Z,1.12264,1.12442,1.12201,1.12305,166
2024-01-10T08:00:00Z,1.12305,1.12414,1.12123,1.12177,427
2024-01-10T12:00:00Z,1.12177,1.12260,1.11933,1.12131,334
2024-01-10T16:00:00Z,1.12131,1.12537,1.12075,1.12358,288
2024-01-10T20:00:00Z,1.12358,1.12412,1.12190,1.12359,253
2024-01-11T00:00:00Z,1.12359,1.12665,1.12288,1.12510,396
2024-01-11T04:00:00Z,1.12510,1.12846,1.12353,1.12712,372
2024-01-11T08:00:00Z,1.12712,1.12947,1.12618,1.12898,454
2024-01-11T12:00:00Z,1.12898,1.13210,1.12827,1.13027,330
2024-01-11T16:00:00Z,1.13027,1.13258,1.12946,1.13214,126
2024-01-11T20:00:00Z,1.13214,1.13403,1.12620,1.12764,291
2024-01-12T00:00:00Z,1.12764,1.13046,1.12619,1.12928,165
2024-01-12T04:00:00Z,1.12928,1.13149,1.12870,1.13017,277
2024-01-12T08:00:00Z,1.13017,1.13276,1.12840,1.13122,278
2024-01-12T12:00:00Z,1.13122,1.13199,1.12738,1.12926,377
2024-01-12T16:00:00Z,1.12926,1.13017,1.12723,1.12778,141
2024-01-12T20:00:00Z,1.12778,1.12898,1.12584,1.12769,325
2024-01-13T00:00:00Z,1.12769,1.12994,1.12719,1.12860,135
2024-01-13T04:00:00Z,1.12860,1.12969,1.12734,1.12810,408
2024-01-13T08:00:00Z,1.12810,1.13055,1.12705,1.12999,444
2024-01-13T12:00:00Z,1.12999,1.13183,1.12731,1.12857,249
2024-01-13T16:00:00Z,1.12857,1.13076,1.12671,1.12978,235
2024-01-13T20:00:00Z,1.12978,1.13061,1.12791,1.12978,204
2024-01-14T00:00:00Z,1.12978,1.13141,1.12818,1.12917,191
2024-01-14T04:00:00Z,1.12917,1.13277,1.12835,1.13136,373
2024-01-14T08:00:00Z,1.13136,1.13384,1.13029,1.13230,252
2024-01-14T12:00:00Z,1.13230,1.13554,1.13133,1.13467,361
2024-01-14T16:00:00Z,1.13467,1.13786,1.13314,1.13704,363
2024-01-14T20:00:00Z,1.13704,1.14045,1.13547,1.13935,460
2024-01-15T00:00:00Z,1.13935,1.14105,1.13884,1.13933,233
2024-01-15T04:00:00Z,1.13933,1.14262,1.13812,1.14091,127
2024-01-15T08:00:00Z,1.14091,1.14304,1.13963,1.14214,200
2024-01-15T12:00:00Z,1.14214,1.14363,1.13964,1.14112,189
2024-01-15T16:00:00Z,1.14112,1.14390,1.14067,1.14290,152
2024-01-15T20:00:00Z,1.14290,1.14422,1.14051,1.14166,327
2024-01-16T00:00:00Z,1.14166,1.14402,1.13970,1.14335,403
2024-01-16T04:00:00Z,1.14335,1.14531,1.14207,1.14454,409
2024-01-16T08:00:00Z,1.14454,1.14731,1.14392,1.14632,459
2024-01-16T12:00:00Z,1.14632,1.14824,1.14394,1.14502,264
2024-01-16T16:00:00Z,1.14502,1.14553,1.14310,1.14455,146
2024-01-16T20:00:00Z,1.14455,1.14759,1.14342,1.14611,155
2024-01-17T00:00:00Z,1.14611,1.14997,1.14521,1.14869,281
2024-01-17T04:00:00Z,1.14869,1.15201,1.14732,1.15118,418
2024-01-17T08:00:00Z,1.15118,1.15626,1.14954,1.15521,454
2024-01-17T12:00:00Z,1.15521,1.15929,1.15363,1.15740,446
2024-01-17T16:00:00Z,1.15740,1.15927,1.15538,1.15691,473
2024-01-17T20:00:00Z,1.15691,1.15922,1.15637,1.15733,114
2024-01-18T00:00:00Z,1.15733,1.15920,1.15618,1.15690,394
2024-01-18T04:00:00Z,1.15690,1.15776,1.15547,1.15697,492
2024-01-18T08:00:00Z,1.15697,1.16023,1.15656,1.15830,155
2024-01-18T12:00:00Z,1.15830,1.15958,1.15588,1.15682,255
2024-01-18T16:00:00Z,1.15682,1.15781,1.15642,1.15714,317
