time,open,high,low,close,volume
2024-01-01T00:00:00Z,150.05896,150.15668,149.93980,150.05896,430
2024-01-01T01:00:00Z,150.05896,150.10834,149.98884,150.06218,297
2024-01-01T02:00:00Z,150.06218,150.08737,149.90780,149.99762,130
2024-01-01T03:00:00Z,149.99762,150.11277,149.95994,150.01962,269
2024-01-01T04:00:00Z,150.01962,150.13900,149.90641,150.04141,376
2024-01-01T05:00:00Z,150.04141,150.13953,149.95762,150.06936,147
2024-01-01T06:00:00Z,150.06936,150.12251,149.97995,150.03740,389
2024-01-01T07:00:00Z,150.03740,150.20085,149.93195,150.10325,267
2024-01-01T08:00:00Z,150.10325,150.21241,150.01402,150.08521,137
2024-01-01T09:00:00Z,150.08521,150.16813,150.00326,150.09976,386
2024-01-01T10:00:00Z,150.09976,150.19350,149.97934,150.05199,449
2024-01-01T11:00:00Z,150.05199,150.12195,149.77628,149.84603,111
2024-01-01T12:00:00Z,149.84603,149.87104,149.73676,149.80791,370
2024-01-01T13:00:00Z,149.80791,149.91380,149.70550,149.77494,138
2024-01-01T14:00:00Z,149.77494,149.81539,149.72019,149.75327,238
2024-01-01T15:00:00Z,149.75327,149.95536,149.69853,149.87330,108
2024-01-01T16:00:00Z,149.87330,149.93392,149.79306,149.87829,428
2024-01-01T17:00:00Z,149.87829,149.93329,149.81027,149.88041,338
2024-01-01T18:00:00Z,149.88041,149.96396,149.78525,149.88115,155
2024-01-01T19:00:00Z,149.88115,149.99236,149.77814,149.94943,233
2024-01-01T20:00:00Z,149.94943,150.08394,149.87261,149.99208,351
2024-01-01T21:00:00Z,149.99208,150.05616,149.90699,150.01449,130
2024-01-01T22:00:00Z,150.01449,150.15239,149.97902,150.06463,433
2024-01-01T23:00:00Z,150.06463,150.18090,149.93018,149.97629,408
2024-01-02T00:00:00Z,149.97629,150.03421,149.90337,150.00174,471
2024-01-02T01:00:00Z,150.00174,150.04561,149.89553,150.01945,327
2024-01-02T02:00:00Z,150.01945,150.08198,149.93292,150.00119,333
2024-01-02T03:00:00Z,150.00119,150.17313,149.88963,150.07791,195
2024-01-02T04:00:00Z,150.07791,150.32502,150.00662,150.29304,175
2024-01-02T05:00:00Z,150.29304,150.37459,150.14654,150.19544,217
2024-01-02T06:00:00Z,150.19544,150.25220,150.07963,150.16946,240
2024-01-02T07:00:00Z,150.16946,150.32686,150.07619,150.25390,319
2024-01-02T08:00:00Z,150.25390,150.32506,150.20707,150.29534,380
2024-01-02T09:00:00Z,150.29534,150.34666,150.12442,150.19182,155
2024-01-02T10:00:00Z,150.19182,150.32433,150.08480,150.24129,120
2024-01-02T11:00:00Z,150.24129,150.27092,150.05849,150.12081,335
2024-01-02T12:00:00Z,150.12081,150.22713,150.03260,150.08652,308
2024-01-02T13:00:00Z,150.08652,150.19746,149.97718,150.03053,418
2024-01-02T14:00:00Z,150.03053,150.18764,149.98794,150.07212,202
2024-01-02T15:00:00Z,150.07212,150.29296,150.02055,150.19602,411
2024-01-02T16:00:00Z,150.19602,150.28812,150.09036,150.16836,100
2024-01-02T17:00:00Z,150.16836,150.24251,150.02431,150.12517,219
2024-01-02T18:00:00Z,150.12517,150.16491,149.92105,149.97469,227
2024-01-02T19:00:00Z,149.97469,150.08523,149.86733,150.02062,405
2024-01-02T20:00:00Z,150.02062,150.15501,149.92572,150.10342,493
2024-01-02T21:00:00Z,150.10342,150.30514,150.07716,150.18742,435
2024-01-02T22:00:00Z,150.18742,150.22992,150.01816,150.13566,275
2024-01-02T23:00:00Z,150.13566,150.23418,150.03727,150.08218,184
2024-01-03T00:00:00Z,150.08218,150.21397,150.00399,150.18906,435
2024-01-03T01:00:00Z,150.18906,150.31634,150.13882,150.21194,303
2024-01-03T02:00:00Z,150.21194,150.32456,150.15206,150.19250,433
2024-01-03T03:00:00Z,150.19250,150.23407,150.12660,150.19317,461
2024-01-03T04:00:00Z,150.19317,150.29261,150.13497,150.22405,247
2024-01-03T05:00:00Z,150.22405,150.32663,150.14881,150.23324,472
2024-01-03T06:00:00Z,150.23324,150.46552,150.12181,150.34575,155
2024-01-03T07:00:00Z,150.34575,150.43409,150.15670,150.27248,447
2024-01-03T08:00:00Z,150.27248,150.31647,150.19599,150.28493,156
2024-01-03T09:00:00Z,150.28493,150.39964,150.23756,150.29176,371
2024-01-03T10:00:00Z,150.29176,150.55489,150.26455,150.44099,144
2024-01-03T11:00:00Z,150.44099,150.58344,150.37137,150.50408,254
2024-01-03T12:00:00Z,150.50408,150.59945,150.18099,150.28860,340
2024-01-03T13:00:00Z,150.28860,150.40078,150.22462,150.34638,375
2024-01-03T14:00:00Z,150.34638,150.39300,150.24060,150.34770,452
2024-01-03T15:00:00Z,150.34770,150.39653,150.30336,150.32929,134
2024-01-03T16:00:00Z,150.32929,150.48496,150.26970,150.38279,166
2024-01-03T17:00:00Z,150.38279,150.64721,150.29831,150.58150,202
2024-01-03T18:00:00Z,150.58150,150.65924,150.47426,150.58386,168
2024-01-03T19:00:00Z,150.58386,150.68015,150.55301,150.65193,303
2024-01-03T20:00:00Z,150.65193,150.70291,150.57835,150.62635,211
2024-01-03T21:00:00Z,150.62635,150.79935,150.55821,150.73914,386
2024-01-03T22:00:00Z,150.73914,150.90168,150.63076,150.84444,296
2024-01-03T23:00:00Z,150.84444,151.01789,150.77330,150.91965,172
2024-01-04T00:00:00Z,150.91965,150.95635,150.77970,150.87380,247
2024-01-04T01:00:00Z,150.87380,151.03162,150.75725,150.97763,424
2024-01-04T02:00:00Z,150.97763,151.04336,150.94400,151.01294,440
2024-01-04T03:00:00Z,151.01294,151.15822,150.89478,151.04414,263
2024-01-04T04:00:00Z,151.04414,151.19294,150.93385,151.08385,324
2024-01-04T05:00:00Z,151.08385,151.18793,151.00757,151.14065,302
2024-01-04T06:00:00Z,151.14065,151.29808,151.08166,151.25647,331
2024-01-04T07:00:00Z,151.25647,151.43530,151.21347,151.32354,224
2024-01-04T08:00:00Z,151.32354,151.61205,151.29532,151.50773,128
2024-01-04T09:00:00Z,151.50773,151.59492,151.33728,151.44553,456
2024-01-04T10:00:00Z,151.44553,151.59774,151.32988,151.52023,149
2024-01-04T11:00:00Z,151.52023,151.63649,151.38951,151.45661,220
2024-01-04T12:00:00Z,151.45661,151.63185,151.34949,151.55785,396
2024-01-04T13:00:00Z,151.55785,151.62583,151.36305,151.40137,146
2024-01-04T14:00:00Z,151.40137,151.68127,151.37164,151.58180,286
2024-01-04T15:00:00Z,151.58180,151.69260,151.49152,151.56946,277
2024-01-04T16:00:00Z,151.56946,151.77329,151.49386,151.67219,335
2024-01-04T17:00:00Z,151.67219,151.77608,151.47093,151.57469,232
2024-01-04T18:00:00Z,151.57469,151.60655,151.50445,151.55939,425
2024-01-04T19:00:00Z,151.55939,151.62799,151.47785,151.58597,134
2024-01-04T20:00:00Z,151.58597,151.69082,151.48145,151.60166,404
2024-01-04T21:00:00Z,151.60166,151.72096,151.48740,151.63489,444
2024-01-04T22:00:00Z,151.63489,151.66175,151.59554,151.62729,219
2024-01-04T23:00:00Z,151.62729,151.79945,151.56397,151.68644,334
2024-01-05T00:00:00Z,151.68644,151.74414,151.55574,151.66547,240
2024-01-05T01:00:00Z,151.66547,151.79078,151.55599,151.71431,247
2024-01-05T02:00:00Z,151.71431,151.76402,151.54776,151.65093,209
2024-01-05T03:00:00Z,151.65093,151.72200,151.59721,151.62635,193
2024-01-05T04:00:00Z,151.62635,151.94709,151.56884,151.83257,435
2024-01-05T05:00:00Z,151.83257,151.88996,151.59648,151.70844,342
2024-01-05T06:00:00Z,151.70844,151.95470,151.63965,151.88406,237
2024-01-05T07:00:00Z,151.88406,151.94139,151.83594,151.91678,109
2024-01-05T08:00:00Z,151.91678,152.01786,151.83015,151.88754,160
2024-01-05T09:00:00Z,151.88754,151.91480,151.71758,151.77182,225
2024-01-05T10:00:00Z,151.77182,151.80228,151.72941,151.76403,191
